Seconds, SoC(%), Amps, GearMode, Odometer(miles), Trip(miles), Speed(mph), Contr. Temp (C), SideStand (1/0)
148.0733,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.084,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.0943,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.105,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.11536,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.12599,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.1363,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.147,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.15958,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.171,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.1813,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.192,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.20236,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.213,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.22336,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.234,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.24432,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.255,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.26532,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.276,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.28632,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.297,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.30731,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.318,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.32837,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.342,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.35236,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.36299,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.37335,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.384,99,1.6,ECO,122.436295,25.108763,0.79241765,24,0
148.39435,99,1.6,ECO,122.436295,25.108763,0,24,0
148.405,99,1.6,ECO,122.436295,25.108763,0,24,0
148.41531,99,1.6,ECO,122.436295,25.108763,0,24,0
148.426,99,1.6,ECO,122.436295,25.108763,0,24,0
148.43633,99,1.6,ECO,122.436295,25.108763,0,24,0
148.44699,99,1.6,ECO,122.436295,25.108763,0,24,0
148.45732,99,1.6,ECO,122.436295,25.108763,0,24,0
148.468,99,1.6,ECO,122.436295,25.108763,0,24,0
148.47832,99,1.6,ECO,122.436295,25.108763,0,24,0
148.489,99,1.6,ECO,122.436295,25.108763,0,24,0
148.49931,99,1.6,ECO,122.436295,25.108763,0,24,0
148.513,99,1.6,ECO,122.436295,25.108763,0,24,0
148.52332,99,1.6,ECO,122.436295,25.108763,0,24,0
148.534,99,1.6,ECO,122.436295,25.108763,0,24,0
148.54433,99,1.6,ECO,122.436295,25.108763,0,24,0
148.555,99,1.6,ECO,122.436295,25.108763,0,24,0
148.56532,99,1.6,ECO,122.436295,25.108763,0,24,0
148.576,99,1.6,ECO,122.436295,25.108763,0,24,0
148.58632,99,1.6,ECO,122.436295,25.108763,0,24,0
148.597,99,1.6,ECO,122.436295,25.108763,0,24,0
148.60735,99,1.6,ECO,122.436295,25.108763,0,24,0
148.618,99,1.6,ECO,122.436295,25.108763,0,24,0
148.62833,99,1.6,ECO,122.436295,25.108763,0,24,0
148.63899,99,1.6,ECO,122.436295,25.108763,0,24,0
148.65161,99,1.6,ECO,122.436295,25.108763,0,24,0
148.663,99,1.6,ECO,122.436295,25.108763,0,24,0
148.67331,99,1.6,ECO,122.436295,25.108763,0,24,0
148.68399,99,1.6,ECO,122.436295,25.108763,0,24,0
148.69426,99,1.6,ECO,122.436295,25.108763,0,24,0
148.705,99,1.6,ECO,122.436295,25.108763,0,24,0
148.71532,99,1.6,ECO,122.436295,25.108763,0,24,0
148.726,99,1.6,ECO,122.436295,25.108763,0,24,0
148.73631,99,1.6,ECO,122.436295,25.108763,0,24,0
148.747,99,1.6,ECO,122.436295,25.108763,0,24,0
148.75731,99,1.6,ECO,122.436295,25.108763,0,24,0
148.768,99,1.6,ECO,122.436295,25.108763,0,24,0
148.7783,99,1.6,ECO,122.436295,25.108763,0,24,0
148.789,99,1.6,ECO,122.436295,25.108763,0,24,0
148.79932,99,1.6,ECO,122.436295,25.108763,0,24,0
148.81,99,1.6,ECO,122.436295,25.108763,0,24,0
148.82027,99,1.6,ECO,122.436295,25.108763,0,24,0
148.834,99,1.6,ECO,122.436295,25.108763,0,24,0
148.84433,99,1.6,ECO,122.436295,25.108763,0,24,0
148.855,99,1.6,POWER,122.436295,25.108763,0,24,0
148.86526,99,1.6,POWER,122.436295,25.108763,0,24,0
148.87599,99,1.6,POWER,122.436295,25.108763,0,24,0
148.88632,99,1.6,POWER,122.436295,25.108763,0,24,0
148.897,99,1.6,POWER,122.436295,25.108763,0,24,0
148.90732,99,1.6,POWER,122.436295,25.108763,0,24,0
148.918,99,1.6,POWER,122.436295,25.108763,0,24,0
148.92833,99,1.6,POWER,122.436295,25.108763,0,24,0
148.939,99,1.6,POWER,122.436295,25.108763,0,24,0
148.94936,99,1.6,POWER,122.436295,25.108763,0,24,0
148.95999,99,1.6,POWER,122.436295,25.108763,0,24,0
148.97035,99,1.6,POWER,122.436295,25.108763,0,24,0
148.981,99,1.6,POWER,122.436295,25.108763,0,24,0
148.99364,99,1.6,POWER,122.436295,25.108763,0,24,0
149.005,99,1.6,POWER,122.436295,25.108763,0,24,0
149.01535,99,1.6,POWER,122.436295,25.108763,0,24,0
149.026,99,1.6,POWER,122.436295,25.108763,0,24,0
149.03635,99,1.6,POWER,122.436295,25.108763,0,24,0
149.047,99,1.6,POWER,122.436295,25.108763,0,24,0
149.05736,99,1.6,POWER,122.436295,25.108763,0,24,0
149.068,99,1.02,POWER,122.436295,25.108763,0,24,0
149.07835,99,1.02,POWER,122.436295,25.108763,0,24,0
149.089,99,1.02,POWER,122.436295,25.108763,0,24,0
149.09932,99,1.02,POWER,122.436295,25.108763,0,24,0
149.11,99,1.02,POWER,122.436295,25.108763,0,24,0
149.12032,99,1.02,POWER,122.436295,25.108763,0,24,0
149.131,99,1.02,POWER,122.436295,25.108763,0,24,0
149.144,99,1.02,POWER,122.436295,25.108763,0,24,0
149.15433,99,1.02,POWER,122.436295,25.108763,0,24,0
149.165,99,1.02,POWER,122.436295,25.108763,0,24,0
149.17537,99,1.02,POWER,122.436295,25.108763,0,24,0
149.186,99,1.02,POWER,122.436295,25.108763,0,24,0
149.19635,99,1.02,POWER,122.436295,25.108763,0,24,0
149.207,99,1.02,POWER,122.436295,25.108763,0,24,0
149.21735,99,1.02,POWER,122.436295,25.108763,0,24,0
149.228,99,1.02,POWER,122.436295,25.108763,0,24,0
149.23836,99,1.02,POWER,122.436295,25.108763,0,24,0
149.249,99,1.02,POWER,122.436295,25.108763,0,24,0
149.25935,99,1.02,POWER,122.436295,25.108763,0,24,0
149.27,99,1.02,POWER,122.436295,25.108763,0,24,0
149.28099,99,1.02,POWER,122.436295,25.108763,0,24,0
149.29364,99,1.02,POWER,122.436295,25.108763,0,24,0
149.305,99,1.02,POWER,122.436295,25.108763,0,24,0
149.3153,99,1.02,POWER,122.436295,25.108763,0,24,0
149.326,99,1.02,POWER,122.436295,25.108763,0,24,0
149.33635,99,1.02,POWER,122.436295,25.108763,0,24,0
149.347,99,1.02,POWER,122.436295,25.108763,0,24,0
149.35735,99,1.02,POWER,122.436295,25.108763,0,24,0
149.368,99,1.02,POWER,122.436295,25.108763,0,24,0
149.37836,99,1.02,POWER,122.436295,25.108763,0,24,0
149.38899,99,1.02,POWER,122.436295,25.108763,0,24,0
149.3993,99,1.02,POWER,122.436295,25.108763,0,24,0
149.41,99,1.02,POWER,122.436295,25.108763,0,24,0
149.421,99,1.02,POWER,122.436295,25.108763,0,24,0
149.43132,99,1.02,POWER,122.436295,25.108763,0,24,0
149.442,99,1.02,POWER,122.436295,25.108763,0,24,0
149.45462,99,1.02,POWER,122.436295,25.108763,0,24,0
149.466,99,1.02,POWER,122.436295,25.108763,0,24,0
149.47635,99,1.02,POWER,122.436295,25.108763,0,24,0
149.487,99,1.02,POWER,122.436295,25.108763,0,24,0
149.49736,99,1.02,POWER,122.436295,25.108763,0,24,0
149.508,99,1.02,POWER,122.436295,25.108763,0,24,0
149.51833,99,1.02,POWER,122.436295,25.108763,0,24,0
149.52899,99,1.02,POWER,122.436295,25.108763,0,24,0
149.53932,99,1.02,POWER,122.436295,25.108763,0,24,0
149.55,99,1.02,POWER,122.436295,25.108763,0,24,0
149.561,99,1.02,POWER,122.436295,25.108763,0,24,0
149.57132,99,1.02,POWER,122.436295,25.108763,0,24,0
149.582,99,1.02,POWER,122.436295,25.108763,0,24,0
149.59235,99,1.02,POWER,122.436295,25.108763,0,24,0
149.606,99,1.02,POWER,122.436295,25.108763,0,24,0
149.61635,99,1.02,POWER,122.436295,25.108763,0,24,0
149.627,99,1.02,POWER,122.436295,25.108763,0,24,0
149.63734,99,1.02,POWER,122.436295,25.108763,0,24,0
149.648,99,1.02,POWER,122.436295,25.108763,0,24,0
149.65836,99,1.02,POWER,122.436295,25.108763,0,24,0
149.66899,99,1.02,POWER,122.436295,25.108763,0,24,0
149.67935,99,1.02,POWER,122.436295,25.108763,0,24,0
149.69,99,1.02,POWER,122.436295,25.108763,0,24,0
149.70032,99,1.02,POWER,122.436295,25.108763,0,24,0
149.711,99,1.02,POWER,122.436295,25.108763,0,24,0
149.722,99,1.02,POWER,122.436295,25.108763,0,24,0
149.73232,99,1.02,POWER,122.436295,25.108763,0,24,0
149.743,99,1.02,POWER,122.436295,25.108763,0,24,0
149.7793,99,1.02,POWER,122.436295,25.108763,0,24,0
149.79399,99,1.02,POWER,122.436295,25.108763,0,24,0
149.80432,99,1.02,POWER,122.436295,25.108763,0,24,0
149.815,99,1.02,POWER,122.436295,25.108763,0,24,0
149.82532,99,1.02,POWER,122.436295,25.108763,0,24,0
149.836,99,1.02,POWER,122.436295,25.108763,0,24,0
149.84631,99,1.02,POWER,122.436295,25.108763,0,24,0
149.857,99,1.02,POWER,122.436295,25.108763,0,24,0
149.86731,99,1.02,POWER,122.436295,25.108763,0,24,0
149.87799,99,1.02,POWER,122.436295,25.108763,0,24,0
149.8883,99,1.02,POWER,122.436295,25.108763,0,24,0
149.899,99,1.02,POWER,122.436295,25.108763,0,24,0
149.9093,99,1.02,POWER,122.436295,25.108763,0,24,0
149.92,99,1.02,POWER,122.436295,25.108763,0,24,0
149.9303,99,1.02,POWER,122.436295,25.108763,0,24,0
149.941,99,1.02,POWER,122.436295,25.108763,0,24,0
149.95134,99,1.02,POWER,122.436295,25.108763,0,24,0
149.965,99,1.02,POWER,122.436295,25.108763,0,24,0
149.97533,99,1.02,POWER,122.436295,25.108763,0,24,0
149.986,99,1.02,POWER,122.436295,25.108763,0,24,0
149.99634,99,0.6,POWER,122.436295,25.108763,0,24,0
150.007,99,0.6,POWER,122.436295,25.108763,0,24,0
150.01735,99,0.6,POWER,122.436295,25.108763,0,24,0
150.028,99,0.6,POWER,122.436295,25.108763,0,24,0
150.03831,99,0.6,POWER,122.436295,25.108763,0,24,0
150.049,99,0.6,POWER,122.436295,25.108763,0,24,0
150.05931,99,0.6,POWER,122.436295,25.108763,0,24,0
150.06999,99,0.6,POWER,122.436295,25.108763,0,24,0
150.081,99,0.6,POWER,122.436295,25.108763,0,24,0
150.09135,99,0.6,POWER,122.436295,25.108763,0,24,0
150.10199,99,0.6,POWER,122.436295,25.108763,0,24,0
150.11234,99,0.6,POWER,122.436295,25.108763,0,24,0
150.12599,99,0.6,POWER,122.436295,25.108763,0,24,0
150.13635,99,0.6,POWER,122.436295,25.108763,0,24,0
150.147,99,0.6,POWER,122.436295,25.108763,0,24,0
150.15735,99,0.6,POWER,122.436295,25.108763,0,24,0
150.168,99,0.6,POWER,122.436295,25.108763,0,24,0
150.17834,99,0.6,POWER,122.436295,25.108763,0,24,0
150.189,99,0.6,POWER,122.436295,25.108763,0,24,0
150.19934,99,0.6,POWER,122.436295,25.108763,0,24,0
150.20999,99,0.6,POWER,122.436295,25.108763,0,24,0
150.22032,99,0.6,POWER,122.436295,25.108763,0,24,0
150.231,99,0.6,POWER,122.436295,25.108763,0,24,0
150.242,99,0.6,POWER,122.436295,25.108763,0,24,0
150.2523,99,0.6,POWER,122.436295,25.108763,0,24,0
150.263,99,0.6,POWER,122.436295,25.108763,0,24,0
150.27562,99,0.6,POWER,122.436295,25.108763,0,24,0
150.287,99,0.6,POWER,122.436295,25.108763,0,24,0
150.29735,99,0.6,POWER,122.436295,25.108763,0,24,0
150.308,99,0.6,POWER,122.436295,25.108763,0,24,0
150.31836,99,0.6,POWER,122.436295,25.108763,0,24,0
150.329,99,0.6,POWER,122.436295,25.108763,0,24,0
150.33936,99,0.6,POWER,122.436295,25.108763,0,24,0
150.34999,99,0.6,POWER,122.436295,25.108763,0,24,0
150.36032,99,0.6,POWER,122.436295,25.108763,0,24,0
150.371,99,0.6,POWER,122.436295,25.108763,0,24,0
150.382,99,0.6,POWER,122.436295,25.108763,0,24,0
150.39235,99,0.6,POWER,122.436295,25.108763,0,24,0
150.403,99,0.6,POWER,122.436295,25.108763,0,24,0
150.41335,99,0.6,POWER,122.436295,25.108763,0,24,0
150.427,99,0.6,POWER,122.436295,25.108763,0,24,0
150.43732,99,0.6,POWER,122.436295,25.108763,0,24,0
150.448,99,0.6,POWER,122.436295,25.108763,0,24,0
150.4583,99,0.6,POWER,122.436295,25.108763,0,24,0
150.469,99,0.6,POWER,122.436295,25.108763,0,24,0
150.47931,99,0.6,POWER,122.436295,25.108763,0,24,0
150.48999,99,0.6,POWER,122.436295,25.108763,0,24,0
150.5003,99,0.6,POWER,122.436295,25.108763,0,24,0
150.511,99,0.6,POWER,122.436295,25.108763,0,24,0
150.522,99,0.6,POWER,122.436295,25.108763,0,24,0
150.53232,99,0.6,POWER,122.436295,25.108763,0,24,0
150.543,99,0.6,POWER,122.436295,25.108763,0,24,0
150.55334,99,0.6,POWER,122.436295,25.108763,0,24,0
150.564,99,0.6,POWER,122.436295,25.108763,0,24,0
150.57436,99,0.6,POWER,122.436295,25.108763,0,24,0
150.588,99,0.6,POWER,122.436295,25.108763,0,24,0
150.59836,99,0.6,POWER,122.436295,25.108763,0,24,0
150.609,99,0.6,POWER,122.436295,25.108763,0,24,0
150.61935,99,0.6,POWER,122.436295,25.108763,0,24,0
150.62999,99,0.6,POWER,122.436295,25.108763,0,24,0
150.64032,99,0.6,POWER,122.436295,25.108763,0,24,0
150.651,99,0.6,POWER,122.436295,25.108763,0,24,0
150.662,99,0.6,POWER,122.436295,25.108763,0,24,0
150.67232,99,0.6,POWER,122.436295,25.108763,0,24,0
150.683,99,0.6,POWER,122.436295,25.108763,0,24,0
150.69336,99,0.6,POWER,122.436295,25.108763,0,24,0
150.704,99,0.6,POWER,122.436295,25.108763,0,24,0
150.71434,99,0.6,POWER,122.436295,25.108763,0,24,0
150.72499,99,0.6,POWER,122.436295,25.108763,0,24,0
150.73766,99,0.6,POWER,122.436295,25.108763,0,24,0
150.749,99,0.6,POWER,122.436295,25.108763,0,24,0
150.75934,99,0.6,POWER,122.436295,25.108763,0,24,0
150.77,99,0.6,POWER,122.436295,25.108763,0,24,0
150.78035,99,0.6,POWER,122.436295,25.108763,0,24,0
150.791,99,0.6,POWER,122.436295,25.108763,0,24,0
150.80136,99,0.6,POWER,122.436295,25.108763,0,24,0
150.812,99,0.6,POWER,122.436295,25.108763,0,24,0
150.82236,99,0.6,POWER,122.436295,25.108763,0,24,0
150.833,99,0.6,POWER,122.436295,25.108763,0,24,0
150.84335,99,0.6,POWER,122.436295,25.108763,0,24,0
150.854,99,0.6,POWER,122.436295,25.108763,0,24,0
150.86499,99,0.6,POWER,122.436295,25.108763,0,24,0
150.8753,99,0.6,POWER,122.436295,25.108763,0,24,0
150.886,99,0.6,POWER,122.436295,25.108763,0,24,0
150.89859,99,0.6,POWER,122.436295,25.108763,0,24,0
150.91,99,0.6,POWER,122.436295,25.108763,0,24,0
150.92035,99,0.6,POWER,122.436295,25.108763,0,24,0
150.931,99,0.6,POWER,122.436295,25.108763,0,24,0
150.94131,99,0.6,POWER,122.436295,25.108763,0,24,0
150.952,99,0.6,POWER,122.436295,25.108763,0,24,0
150.96233,99,0.6,POWER,122.436295,25.108763,0,24,0
150.97299,99,0.6,POWER,122.436295,25.108763,0,24,0
150.98335,99,0.6,POWER,122.436295,25.108763,0,24,0
150.994,99,0.6,POWER,122.436295,25.108763,0,24,0
151.00499,99,0.6,POWER,122.436295,25.108763,0,24,0
151.01532,99,0.6,POWER,122.436295,25.108763,0,24,0
151.026,99,0.6,POWER,122.436295,25.108763,0,24,0
151.03633,99,0.6,POWER,122.436295,25.108763,0,24,0
151.047,99,0.6,POWER,122.436295,25.108763,0,24,0
151.05965,99,0.6,POWER,122.436295,25.108763,0,24,0
151.071,99,0.6,POWER,122.436295,25.108763,0,24,0
151.08134,99,0.6,POWER,122.436295,25.108763,0,24,0
151.092,99,0.6,POWER,122.436295,25.108763,0,24,0
151.10231,99,0.6,POWER,122.436295,25.108763,0,24,0
151.11299,99,0.6,POWER,122.436295,25.108763,0,24,0
151.12335,99,0.6,POWER,122.436295,25.108763,0,24,0
151.134,99,0.6,POWER,122.436295,25.108763,0,24,0
151.145,99,0.6,POWER,122.436295,25.108763,0,24,0
151.15532,99,0.6,POWER,122.436295,25.108763,0,24,0
151.166,99,0.6,POWER,122.436295,25.108763,0,24,0
151.17635,99,0.6,POWER,122.436295,25.108763,0,24,0
151.187,99,0.6,POWER,122.436295,25.108763,0,24,0
151.19734,99,0.6,POWER,122.436295,25.108763,0,24,0
151.208,99,0.6,POWER,122.436295,25.108763,0,24,0
151.22063,99,0.6,POWER,122.436295,25.108763,0,24,0
151.232,99,0.6,POWER,122.436295,25.108763,0,24,0
151.24234,99,0.6,POWER,122.436295,25.108763,0,24,0
151.25299,99,0.6,POWER,122.436295,25.108763,0,24,0
151.26337,99,0.6,POWER,122.436295,25.108763,0,24,0
151.274,99,0.6,POWER,122.436295,25.108763,0,24,0
151.28433,99,0.6,POWER,122.436295,25.108763,0,24,0
151.295,99,0.6,POWER,122.436295,25.108763,0,24,0
151.306,99,0.6,POWER,122.436295,25.108763,0,24,0
151.31631,99,0.6,POWER,122.436295,25.108763,0,24,0
151.327,99,0.6,POWER,122.436295,25.108763,0,24,0
151.33734,99,0.6,POWER,122.436295,25.108763,0,24,0
151.34799,99,0.6,POWER,122.436295,25.108763,0,24,0
151.35835,99,0.6,POWER,122.436295,25.108763,0,24,0
151.369,99,0.6,POWER,122.436295,25.108763,0,24,0
151.38164,99,0.6,POWER,122.436295,25.108763,0,24,0
151.39299,99,0.6,POWER,122.436295,25.108763,0,24,0
151.40335,99,0.6,POWER,122.436295,25.108763,0,24,0
151.414,99,0.6,POWER,122.436295,25.108763,0,24,0
151.425,99,0.6,POWER,122.436295,25.108763,0,24,0
151.43532,99,0.6,POWER,122.436295,25.108763,0,24,0
151.446,99,0.6,POWER,122.436295,25.108763,0,24,0
151.45636,99,0.6,POWER,122.436295,25.108763,0,24,0
151.467,99,0.6,POWER,122.436295,25.108763,0,24,0
151.47731,99,0.6,POWER,122.436295,25.108763,0,24,0
151.48799,99,0.6,POWER,122.436295,25.108763,0,24,0
151.49834,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.509,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.51923,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.53299,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.54329,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.554,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.58788,99,0.6,POWER,122.436295,25.108763,7.1317587,24,0
151.59999,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.61037,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.621,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.632,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.64226,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.653,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.66325,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.674,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.68431,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.69499,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.706,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.71631,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.726,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.73634,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.747,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.75734,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.76799,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.77835,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.789,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.79935,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.81,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.82034,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.831,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.84135,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.85199,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.86235,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.87599,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.88634,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.897,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.90732,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.918,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.92831,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.939,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.94931,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.95999,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.97032,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.981,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
151.99132,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.002,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.01231,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.023,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.03333,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.047,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.05736,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.068,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.07835,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.089,99,0.6,POWER,122.436295,25.108763,8.716594,24,0
152.09935,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.11,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.12035,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.131,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.14131,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.152,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.16231,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.173,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.18335,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.194,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.207,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.21732,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.228,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.23836,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.249,99,0.6,POWER,122.436295,25.108763,16.64077,24,0
152.25934,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.27,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.28035,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.291,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.30135,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.312,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.32236,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.336,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.34634,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.357,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.36732,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.37799,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.38899,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.39935,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.41,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.42036,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.431,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.44136,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.452,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.46233,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.47299,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.48335,99,0.15,POWER,122.436295,25.108763,16.64077,24,0
152.497,99,0.15,POWER,122.436295,25.108763,22.187695,24,0
152.50735,99,0.15,POWER,122.436295,25.108763,22.187695,24,0
152.51799,99,0.15,POWER,122.436295,25.108763,22.187695,24,0
152.52899,99,0.15,POWER,122.436295,25.108763,22.187695,24,0
