Seconds, SoC(%), Amps, GearMode, Odometer(miles), Trip(miles), Speed(mph), Contr. Temp (C), SideStand (1/0), %SoCPPM, AvgPPM, BATVolts, BATWatts, WH/MI, AVG WH/MI, AVG MPH LOG, 0x67, 0x101_D2
128.149,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.126561,30.36727,0,2
128.15895,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.126845,30.36727,0,2
128.178,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1271286,30.36727,0,2
128.2043,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1274123,30.36727,0,2
128.215,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.127696,30.36727,0,2
128.225,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1279793,30.36727,0,2
128.23799,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.128263,30.36727,0,2
128.24796,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.128546,30.36727,0,2
128.259,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.12883,30.36727,0,2
128.269,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.129113,30.36727,0,2
128.28,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1293964,30.36727,0,2
128.29004,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1296797,30.426773,0,2
128.301,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1299624,30.426773,0,2
128.31105,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1302457,30.426773,0,2
128.32199,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1305285,30.426773,0,2
128.33205,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1308117,30.426773,0,2
128.343,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1310945,30.426773,0,2
128.353,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.131377,30.426773,0,2
128.364,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.13166,30.426773,0,2
128.37401,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1319427,30.426773,0,2
128.385,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.132225,30.426773,0,2
128.395,99,5.73,1,121.81479,24.86016,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.132508,30.426773,0,2
128.408,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.13279,30.426773,0,2
128.41805,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.133073,30.426773,0,2
128.429,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.133355,30.426773,0,2
128.44,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1336374,30.426773,0,2
128.45,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1339197,30.426773,0,2
128.461,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.134202,30.426773,0,2
128.47104,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.134484,30.426773,0,2
128.482,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.134766,30.426773,0,2
128.49205,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.135048,30.485888,0,2
128.50299,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.13533,30.485888,0,2
128.51305,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.135612,30.485888,0,2
128.524,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.135894,30.485888,0,2
128.53404,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1361756,30.485888,0,2
128.545,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.136457,30.485888,0,2
128.55736,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.136739,30.485888,0,2
128.568,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.13702,30.485888,0,2
128.578,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.137302,30.485888,0,2
128.589,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1375833,30.485888,0,2
128.599,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1378646,30.485888,0,2
128.61,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.138146,30.485888,0,2
128.621,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1384273,30.485888,0,2
128.631,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1387086,30.485888,0,2
128.642,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1389894,30.485888,0,2
128.65205,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.139271,30.485888,0,2
128.663,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1395516,30.485888,0,2
128.67305,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1398325,30.485888,0,2
128.68399,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1401134,30.485888,0,2
128.69405,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.140394,30.485888,0,2
128.705,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.140675,30.485888,0,2
128.71733,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.140956,30.485888,0,2
128.728,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.141237,30.485888,0,2
128.73804,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.141517,30.485888,0,2
128.749,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1417975,30.485888,0,2
128.76,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.142078,30.485888,0,2
128.77,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.142359,30.485888,0,2
128.78099,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1426387,30.485888,0,2
128.79103,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.142919,30.544611,0,2
128.802,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1431994,30.544611,0,2
128.812,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1434793,30.544611,0,2
128.823,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1437597,30.544611,0,2
128.83301,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1440396,30.544611,0,2
128.844,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1443195,30.544611,0,2
128.854,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1445994,30.544611,0,2
128.865,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1448793,30.544611,0,2
128.875,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1451592,30.544611,0,2
128.888,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.145439,30.544611,0,2
128.898,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1457186,30.544611,0,2
128.909,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1459985,30.544611,0,2
128.91905,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.146278,30.544611,0,2
128.93,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1465573,30.544611,0,2
128.941,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1468368,30.544611,0,2
128.951,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.147116,30.544611,0,2
128.96199,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1473956,30.544611,0,2
128.972,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1476746,30.544611,0,2
128.983,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.147954,30.544611,0,2
128.99304,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.148233,30.60295,0,2
129.004,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1485124,30.60295,0,2
129.01405,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1487913,30.60295,0,2
129.025,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1490703,30.60295,0,2
129.03734,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.149349,30.60295,0,2
129.048,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1496277,30.60295,0,2
129.05801,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.1499066,30.60295,0,2
129.069,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.150185,30.60295,0,2
129.08,99,5.73,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,469.6881,9.716852,7.150464,30.660906,0,2
129.09006,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1508164,30.660906,0,2
129.101,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1511683,30.660906,0,2
129.11104,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1515207,30.660906,0,2
129.122,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1518726,30.660906,0,2
129.13205,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1522245,30.660906,0,2
129.143,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1525764,30.660906,0,2
129.15306,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1529284,30.660906,0,2
129.164,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1532803,30.660906,0,2
129.17638,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.153632,30.660906,0,2
129.187,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1539836,30.660906,0,2
129.19704,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.154335,30.660906,0,2
129.208,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1546865,30.660906,0,2
129.21805,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.155038,30.660906,0,2
129.229,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1553893,30.660906,0,2
129.24,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1557407,30.660906,0,2
129.25002,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1560917,30.660906,0,2
129.261,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1564426,30.660906,0,2
129.271,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.156794,30.660906,0,2
129.282,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.157145,30.660906,0,2
129.292,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1574955,30.718487,0,2
129.303,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1578465,30.718487,0,2
129.31302,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1581974,30.718487,0,2
129.324,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.158548,30.718487,0,2
129.33633,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1588984,30.718487,0,2
129.347,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.159249,30.718487,0,2
129.35704,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1595993,30.718487,0,2
129.368,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.15995,30.718487,0,2
129.37805,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1603,30.718487,0,2
129.38899,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1606503,30.718487,0,2
129.39902,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1610003,30.718487,0,2
129.41,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.97,502.4761,10.395166,7.1613503,30.718487,0,2
129.42001,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.161698,30.718487,0,2
129.431,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.162045,30.718487,0,2
129.442,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.162392,30.718487,0,2
129.452,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1627393,30.718487,0,2
129.463,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1630864,30.718487,0,2
129.473,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1634336,30.718487,0,2
129.484,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1637807,30.718487,0,2
129.494,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1641273,30.775692,0,2
129.507,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1644745,30.775692,0,2
129.517,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.164821,30.775692,0,2
129.528,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.165168,30.775692,0,2
129.538,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1655145,30.775692,0,2
129.549,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1658607,30.775692,0,2
129.56,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1662073,30.775692,0,2
129.57,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1665535,30.775692,0,2
129.581,99,6.13,1,121.81479,24.922312,48.337475,22,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1669,30.775692,0,2
129.59105,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1672463,30.832527,0,2
129.602,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1675925,30.832527,0,2
129.61205,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.167938,30.832527,0,2
129.623,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1682844,30.832527,0,2
129.633,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.16863,30.832527,0,2
129.644,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1689763,30.832527,0,2
129.65404,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.169322,30.832527,0,2
129.66699,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1696677,30.832527,0,2
129.67705,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1700134,30.832527,0,2
129.688,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1703587,30.832527,0,2
129.69804,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1707044,30.832527,0,2
129.709,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1710496,30.832527,0,2
129.719,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.171395,30.832527,0,2
129.73,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.17174,30.832527,0,2
129.74,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1720853,30.832527,0,2
129.75099,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1724305,30.832527,0,2
129.761,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1727757,30.832527,0,2
129.772,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1731205,30.832527,0,2
129.783,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1734653,30.832527,0,2
129.79301,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1738105,30.832527,0,2
129.804,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1741548,30.832527,0,2
129.81404,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1744995,30.832527,0,2
129.825,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1748443,30.832527,0,2
129.83737,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1751885,30.832527,0,2
129.84799,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1755333,30.832527,0,2
129.85805,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1758776,30.832527,0,2
129.869,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.176222,30.832527,0,2
129.879,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.176566,30.832527,0,2
129.89,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1769104,30.888996,0,2
129.901,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.177254,30.888996,0,2
129.9109,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.177598,30.888996,0,2
129.922,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1779423,30.888996,0,2
129.93207,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.178286,30.888996,0,2
129.943,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.17863,30.888996,0,2
129.95297,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1789737,30.888996,0,2
129.972,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.179317,30.888996,0,2
130.00084,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.179661,30.888996,0,2
130.012,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.180004,30.888996,0,2
130.022,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1803474,30.888996,0,2
130.033,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.180691,30.888996,0,2
130.04301,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.181034,30.888996,0,2
130.054,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1813774,30.888996,0,2
130.065,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1817203,30.888996,0,2
130.07501,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1820636,30.888996,0,2
130.086,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1824064,30.888996,0,2
130.09604,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.1827493,30.888996,0,2
130.107,99,6.13,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,501.6792,10.37868,7.183092,30.888996,0,2
130.11703,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.1834316,30.888996,0,2
130.12799,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.1837707,30.888996,0,2
130.13805,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.18411,30.888996,0,2
130.149,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.184449,30.888996,0,2
130.16132,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.184788,30.888996,0,2
130.172,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.1851273,30.888996,0,2
130.183,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.1854663,30.888996,0,2
130.19301,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.185805,30.888996,0,2
130.204,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.186144,30.888996,0,2
130.21405,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.1864824,30.888996,0,2
130.22499,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.1868215,30.888996,0,2
130.23505,99,6.11,1,121.81479,24.922312,48.337475,23,0,0.040734176,0.040734176,81.84,500.0424,10.344818,7.18716,30.888996,0,2
